TICKER,Company Name,Available,Date,Doc Grp,Info,Prim. Ticker,Second. Ticker,RI,Title,Pages,Price,Contributor,Analyst,Estimate Rating,Recommendation Rating,Country,Industry,Relevance,DCN,PrimaryTicker,SecondaryTicker,Match_Ticker,GenderAnalyst,year,quarter,PERMNO,gsector,ggroup,industry,quarter_year,TICKER_Comp
SPG,CBL & Associates Properties Inc,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4
SPG,CubeSmart,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SPG,Essential Properties Realty Trust Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SPG,Life Storage Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SPG,Macerich Co,11,11,11,11,11,11,8,11,11,11,11,11,11,11,11,11,0,11,11,11,11,11,11,11,0,0,0,0,11,11
SPG,RPT Realty,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
SPG,Simon Property Group Inc,171,171,171,171,171,14,162,171,171,171,171,170,63,63,171,171,0,171,171,171,171,170,171,171,0,0,0,0,171,171
SPG,Taubman Centers Inc,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4
SPG,Washington Prime Group Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
STE,Applied Industrial Technologies Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
STE,Aptargroup Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
STE,Hill-Rom Holdings Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
STE,John Bean Technologies Corp,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
STE,Lincoln Electric Holdings Inc,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
STE,Middleby Corp,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
STE,Steris plc,64,64,64,64,64,0,64,64,64,64,64,63,25,25,64,64,0,64,64,64,64,63,64,64,0,0,0,0,64,64
STX,Abeona Therapeutics Inc,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
STX,Aegion Corp,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
STX,Airgain Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
STX,Capstone Turbine Corp,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
STX,Marvell Technology Group Ltd,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
STX,Seagate Technology PLC,213,213,213,213,213,24,202,213,213,213,213,197,151,128,213,213,0,213,213,213,213,197,213,213,0,0,0,0,213,213
STX,WW International Inc,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
STX,Western Digital Corp,6,6,6,6,6,6,6,6,6,6,6,5,3,3,6,6,0,6,6,6,6,5,6,6,0,0,0,0,6,6
TEL,Mediwound Ltd,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
TEL,TE Connectivity Ltd,130,130,130,130,130,10,130,130,130,130,130,124,78,56,130,130,0,130,130,130,130,124,130,130,0,0,0,0,130,130
TFC,Atlantic Union Bankshares Corp,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TFC,Carolina Financial Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TFC,First Financial Bankshares Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TFC,Prosperity Bancshares Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TFC,SunTrust Banks Inc,150,150,150,150,150,7,3,150,150,150,150,144,103,83,150,150,0,150,150,150,150,144,150,150,0,0,0,0,150,150
TFC,Truist Financial Corp,156,156,156,156,156,8,156,156,156,156,156,148,109,92,156,156,0,156,156,156,156,148,156,156,0,0,0,0,156,156
TFC,U.S. Bancorp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TT,Atkore International Group Inc,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
TT,CyrusOne Inc,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TT,Dover Corp,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
TT,Emerson Electric Co,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TT,Fortive Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TT,Fujitsu General Ltd,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
TT,General Electric Co,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TT,Honeywell International Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TT,Hubbell Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TT,Ingersoll Rand Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TT,Johnson Controls International PLC,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
TT,Lennox International Inc,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,0,0,5,5
TT,Pentair PLC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TT,Raytheon Technologies Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
TT,Trane Technologies PLC,188,188,188,188,188,5,186,188,188,188,188,180,122,94,188,188,0,188,188,188,188,180,188,188,0,0,0,0,188,188
UDR,UDR Inc,91,91,91,91,91,2,91,91,91,91,91,88,46,46,91,91,0,91,91,91,91,88,91,91,0,0,0,0,91,91
VFC,Columbia Sportswear Co,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
VFC,Conzzeta AG,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
VFC,Steven Madden Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
VFC,VF Corp,19,19,19,19,19,0,19,19,19,19,19,18,13,13,19,19,0,19,19,19,19,18,19,19,19,0,0,0,19,19
VIAC,AMC Networks Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VIAC,Bottomline Technologies (DE) Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VIAC,Capital Bancorp Inc,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
VIAC,Entercom Communications Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VIAC,Gannett Media Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VIAC,Gray Television Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VIAC,Lions Gate Entertainment Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VIAC,New York Times Co,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VIAC,Roku Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VIAC,Seven West Media Ltd,4,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4
VIAC,Tegna Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VIAC,Tribune Media Co,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VIAC,Viacom Inc,16,16,16,16,16,14,8,16,16,16,16,15,11,11,16,16,0,16,16,16,16,15,16,16,0,0,0,0,16,16
VIAC,ViacomCBS Inc,142,142,142,142,142,16,142,142,142,142,142,140,99,89,142,142,0,142,142,142,142,140,142,142,0,0,0,0,142,142
VNO,Alexander's Inc,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,0,0,0,0,5,5
VNO,Eastgroup Properties Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VNO,Mack-Cali Realty Corp,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VNO,Paramount Group Inc,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
VNO,Taubman Centers Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VNO,Vornado Realty Trust,101,101,101,101,101,1,101,101,101,101,101,94,50,44,101,101,0,101,101,101,101,94,101,101,0,0,0,0,101,101
VTR,Capital Senior Living Corp,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VTR,Celgene Corp,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VTR,Diversified Healthcare Trust,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VTR,Medical Properties Trust Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VTR,National Health Investors Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
VTR,Ventas Inc,118,118,118,118,118,1,118,118,118,118,118,118,47,47,118,118,0,118,118,118,118,118,118,118,0,0,0,0,118,118
VTR,Welltower Inc,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4
WELL,Brookdale Senior Living Inc,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
WELL,Capital Senior Living Corp,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
WELL,Genesis Healthcare Inc,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
WELL,Welltower Inc,123,123,123,123,123,2,122,123,123,123,123,122,46,46,123,123,0,123,123,123,123,122,123,123,0,0,0,0,123,123
WLTW,Arch Capital Group Ltd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
WLTW,Primerica Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
WLTW,ProAssurance Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
WLTW,Willis Towers Watson PLC,155,155,155,155,155,2,155,155,155,155,155,144,82,64,155,155,0,155,155,155,155,144,155,155,0,0,0,0,155,155
WLTW,eHealth Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
WY,Acadian Timber Corp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
WY,DMC Global Inc,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
WY,Louisiana-Pacific Corp,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,0,0,0,3,3
WY,Norbord Inc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
WY,Rayonier Inc,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2
WY,Weyerhaeuser Co,91,91,91,91,91,1,91,91,91,91,91,91,58,29,91,91,0,91,91,91,91,91,91,91,0,0,0,0,91,91
