GVKEY,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,costat,ggroup
005959,20180630,2018,2,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2018Q2,2018Q2,A,2010
005959,20180930,2018,3,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2018Q3,2018Q3,A,2010
005959,20181231,2018,4,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2018Q4,2018Q4,A,2010
005959,20190331,2019,1,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2019Q1,2019Q1,A,2010
005959,20190630,2019,2,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2019Q2,2019Q2,A,2010
005959,20190930,2019,3,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2019Q3,2019Q3,A,2010
005959,20191231,2019,4,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2019Q4,2019Q4,A,2010
005959,20200331,2020,1,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2020Q1,2020Q1,A,2010
005959,20200630,2020,2,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2020Q2,2020Q2,A,2010
005959,20200930,2020,3,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2020Q3,2020Q3,A,2010
005959,20201231,2020,4,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2020Q4,2020Q4,A,2010
005959,20210331,2021,1,INDL,C,D,STD,TT,G8994E103,TRANE TECHNOLOGIES PLC,USD,2021Q1,2021Q1,A,2010
006216,20100630,2010,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2010Q2,2010Q3,A,2020
006216,20100930,2010,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2010Q3,2010Q4,A,2020
006216,20101231,2011,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2010Q4,2011Q1,A,2020
006216,20110331,2011,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2011Q1,2011Q2,A,2020
006216,20110630,2011,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2011Q2,2011Q3,A,2020
006216,20110930,2011,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2011Q3,2011Q4,A,2020
006216,20111231,2012,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2011Q4,2012Q1,A,2020
006216,20120331,2012,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2012Q1,2012Q2,A,2020
006216,20120630,2012,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2012Q2,2012Q3,A,2020
006216,20120930,2012,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2012Q3,2012Q4,A,2020
006216,20121231,2013,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2012Q4,2013Q1,A,2020
006216,20130331,2013,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2013Q1,2013Q2,A,2020
006216,20130630,2013,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2013Q2,2013Q3,A,2020
006216,20130930,2013,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2013Q3,2013Q4,A,2020
006216,20131231,2014,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2013Q4,2014Q1,A,2020
006216,20140331,2014,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2014Q1,2014Q2,A,2020
006216,20140630,2014,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2014Q2,2014Q3,A,2020
006216,20140930,2014,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2014Q3,2014Q4,A,2020
006216,20141231,2015,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2014Q4,2015Q1,A,2020
006216,20150331,2015,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2015Q1,2015Q2,A,2020
006216,20150630,2015,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2015Q2,2015Q3,A,2020
006216,20150930,2015,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2015Q3,2015Q4,A,2020
006216,20151231,2016,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2015Q4,2016Q1,A,2020
006216,20160331,2016,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2016Q1,2016Q2,A,2020
006216,20160630,2016,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2016Q2,2016Q3,A,2020
006216,20160930,2016,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2016Q3,2016Q4,A,2020
006216,20161231,2017,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2016Q4,2017Q1,A,2020
006216,20170331,2017,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2017Q1,2017Q2,A,2020
006216,20170630,2017,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2017Q2,2017Q3,A,2020
006216,20170930,2017,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2017Q3,2017Q4,A,2020
006216,20171231,2018,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2017Q4,2018Q1,A,2020
006216,20180331,2018,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2018Q1,2018Q2,A,2020
006216,20180630,2018,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2018Q2,2018Q3,A,2020
006216,20180930,2018,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2018Q3,2018Q4,A,2020
006216,20181231,2019,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2018Q4,2019Q1,A,2020
006216,20190331,2019,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2019Q1,2019Q2,A,2020
006216,20190630,2019,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2019Q2,2019Q3,A,2020
006216,20190930,2019,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2019Q3,2019Q4,A,2020
006216,20191231,2020,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2019Q4,2020Q1,A,2020
006216,20200331,2020,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2020Q1,2020Q2,A,2020
006216,20200630,2020,3,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2020Q2,2020Q3,A,2020
006216,20200930,2020,4,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2020Q3,2020Q4,A,2020
006216,20201231,2021,1,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2020Q4,2021Q1,A,2020
006216,20210331,2021,2,INDL,C,D,STD,J,469814107,JACOBS ENGINEERING GROUP INC,USD,2021Q1,2021Q2,A,2020
006268,20100630,2010,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2010Q2,2010Q3,A,2010
006268,20100930,2010,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2010Q3,2010Q4,A,2010
006268,20101231,2011,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2010Q4,2011Q1,A,2010
006268,20110331,2011,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2011Q1,2011Q2,A,2010
006268,20110630,2011,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2011Q2,2011Q3,A,2010
006268,20110930,2011,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2011Q3,2011Q4,A,2010
006268,20111231,2012,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2011Q4,2012Q1,A,2010
006268,20120331,2012,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2012Q1,2012Q2,A,2010
006268,20120630,2012,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2012Q2,2012Q3,A,2010
006268,20120930,2012,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2012Q3,2012Q4,A,2010
006268,20121231,2013,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2012Q4,2013Q1,A,2010
006268,20130331,2013,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2013Q1,2013Q2,A,2010
006268,20130630,2013,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2013Q2,2013Q3,A,2010
006268,20130930,2013,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2013Q3,2013Q4,A,2010
006268,20131231,2014,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2013Q4,2014Q1,A,2010
006268,20140331,2014,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2014Q1,2014Q2,A,2010
006268,20140630,2014,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2014Q2,2014Q3,A,2010
006268,20140930,2014,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2014Q3,2014Q4,A,2010
006268,20141231,2015,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2014Q4,2015Q1,A,2010
006268,20150331,2015,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2015Q1,2015Q2,A,2010
006268,20150630,2015,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2015Q2,2015Q3,A,2010
006268,20150930,2015,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2015Q3,2015Q4,A,2010
006268,20151231,2016,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2015Q4,2016Q1,A,2010
006268,20160331,2016,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2016Q1,2016Q2,A,2010
006268,20160630,2016,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2016Q2,2016Q3,A,2010
006268,20160930,2016,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2016Q3,2016Q4,A,2010
006268,20161231,2017,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2016Q4,2017Q1,A,2010
006268,20170331,2017,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2017Q1,2017Q2,A,2010
006268,20170630,2017,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2017Q2,2017Q3,A,2010
006268,20170930,2017,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2017Q3,2017Q4,A,2010
006268,20171231,2018,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2017Q4,2018Q1,A,2010
006268,20180331,2018,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2018Q1,2018Q2,A,2010
006268,20180630,2018,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2018Q2,2018Q3,A,2010
006268,20180930,2018,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2018Q3,2018Q4,A,2010
006268,20181231,2019,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2018Q4,2019Q1,A,2010
006268,20190331,2019,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2019Q1,2019Q2,A,2010
006268,20190630,2019,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2019Q2,2019Q3,A,2010
006268,20190930,2019,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2019Q3,2019Q4,A,2010
006268,20191231,2020,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2019Q4,2020Q1,A,2010
006268,20200331,2020,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2020Q1,2020Q2,A,2010
006268,20200630,2020,3,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2020Q2,2020Q3,A,2010
006268,20200930,2020,4,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2020Q3,2020Q4,A,2010
006268,20201231,2021,1,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2020Q4,2021Q1,A,2010
006268,20210331,2021,2,INDL,C,D,STD,JCI,G51502105,JOHNSON CONTROLS INTL PLC,USD,2021Q1,2021Q2,A,2010
006338,20100630,2010,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2010Q2,2010Q2,A,5510
006338,20100930,2010,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2010Q3,2010Q3,A,5510
006338,20101231,2010,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2010Q4,2010Q4,A,5510
006338,20110331,2011,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2011Q1,2011Q1,A,5510
006338,20110630,2011,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2011Q2,2011Q2,A,5510
006338,20110930,2011,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2011Q3,2011Q3,A,5510
006338,20111231,2011,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2011Q4,2011Q4,A,5510
006338,20120331,2012,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2012Q1,2012Q1,A,5510
006338,20120630,2012,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2012Q2,2012Q2,A,5510
006338,20120930,2012,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2012Q3,2012Q3,A,5510
006338,20121231,2012,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2012Q4,2012Q4,A,5510
006338,20130331,2013,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2013Q1,2013Q1,A,5510
006338,20130630,2013,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2013Q2,2013Q2,A,5510
006338,20130930,2013,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2013Q3,2013Q3,A,5510
006338,20131231,2013,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2013Q4,2013Q4,A,5510
006338,20140331,2014,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2014Q1,2014Q1,A,5510
006338,20140630,2014,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2014Q2,2014Q2,A,5510
006338,20140930,2014,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2014Q3,2014Q3,A,5510
006338,20141231,2014,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2014Q4,2014Q4,A,5510
006338,20150331,2015,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2015Q1,2015Q1,A,5510
006338,20150630,2015,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2015Q2,2015Q2,A,5510
006338,20150930,2015,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2015Q3,2015Q3,A,5510
006338,20151231,2015,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2015Q4,2015Q4,A,5510
006338,20160331,2016,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2016Q1,2016Q1,A,5510
006338,20160630,2016,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2016Q2,2016Q2,A,5510
006338,20160930,2016,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2016Q3,2016Q3,A,5510
006338,20161231,2016,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2016Q4,2016Q4,A,5510
006338,20170331,2017,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2017Q1,2017Q1,A,5510
006338,20170630,2017,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2017Q2,2017Q2,A,5510
006338,20170930,2017,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2017Q3,2017Q3,A,5510
006338,20171231,2017,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2017Q4,2017Q4,A,5510
006338,20180331,2018,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2018Q1,2018Q1,A,5510
006338,20180630,2018,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2018Q2,2018Q2,A,5510
006338,20180930,2018,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2018Q3,2018Q3,A,5510
006338,20181231,2018,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2018Q4,2018Q4,A,5510
006338,20190331,2019,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2019Q1,2019Q1,A,5510
006338,20190630,2019,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2019Q2,2019Q2,A,5510
006338,20190930,2019,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2019Q3,2019Q3,A,5510
006338,20191231,2019,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2019Q4,2019Q4,A,5510
006338,20200331,2020,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2020Q1,2020Q1,A,5510
006338,20200630,2020,2,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2020Q2,2020Q2,A,5510
006338,20200930,2020,3,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2020Q3,2020Q3,A,5510
006338,20201231,2020,4,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2020Q4,2020Q4,A,5510
006338,20210331,2021,1,INDL,C,D,STD,EVRG,30034W106,EVERGY INC,USD,2021Q1,2021Q1,A,5510
007063,20100630,2010,2,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2010Q2,2010Q2,A,6010
007063,20100930,2010,3,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2010Q3,2010Q3,A,6010
007063,20101231,2010,4,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2010Q4,2010Q4,A,6010
007063,20110331,2011,1,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2011Q1,2011Q1,A,6010
007063,20110630,2011,2,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2011Q2,2011Q2,A,6010
007063,20110930,2011,3,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2011Q3,2011Q3,A,6010
007063,20111231,2011,4,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2011Q4,2011Q4,A,6010
007063,20120331,2012,1,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2012Q1,2012Q1,A,6010
007063,20120630,2012,2,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2012Q2,2012Q2,A,6010
007063,20120930,2012,3,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2012Q3,2012Q3,A,6010
007063,20121231,2012,4,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2012Q4,2012Q4,A,6010
007063,20130331,2013,1,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2013Q1,2013Q1,A,6010
007063,20130630,2013,2,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2013Q2,2013Q2,A,6010
007063,20130930,2013,3,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2013Q3,2013Q3,A,6010
007063,20131231,2013,4,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2013Q4,2013Q4,A,6010
007063,20140331,2014,1,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2014Q1,2014Q1,A,6010
007063,20140630,2014,2,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2014Q2,2014Q2,A,6010
007063,20140930,2014,3,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2014Q3,2014Q3,A,6010
007063,20141231,2014,4,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2014Q4,2014Q4,A,6010
007063,20150331,2015,1,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2015Q1,2015Q1,A,6010
007063,20150630,2015,2,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2015Q2,2015Q2,A,6010
007063,20150930,2015,3,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2015Q3,2015Q3,A,6010
007063,20151231,2015,4,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2015Q4,2015Q4,A,6010
007063,20160331,2016,1,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2016Q1,2016Q1,A,6010
007063,20160630,2016,2,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2016Q2,2016Q2,A,6010
007063,20160930,2016,3,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2016Q3,2016Q3,A,6010
007063,20161231,2016,4,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2016Q4,2016Q4,A,6010
007063,20170331,2017,1,INDL,C,D,STD,HST,44107P104,HOST HOTELS & RESORTS INC,USD,2017Q1,2017Q1,A,6010
